time,x,y,ekf_yaw(rad),ekf_yaw(deg),ekf_vx(m/s),ekf_wz(rad/s),imu_yaw(rad),imu_yaw(deg),imu_roll(deg),cam_yaw(rad),cam_yaw(deg),cam_yaw_unwrap(deg),cam_vel(m/s),enc_vel(m/s),enc_x(m),enc_y(m),enc_yaw(rad),enc_yaw(deg),X_cam(m),X_enc(m),cam_y(m),vanish_valid,ds_raw(m),s_fused(m),odom_x(m),odom_y(m),odom_raw_x(m),odom_raw_y(m),xy_imu_x(m),xy_imu_y(m),xy_cam_x(m),xy_cam_y(m),S_cam(m),S_enc(m),plan_x(m),plan_y(m)
1768375098.87972,1.561371,0.053966,0.195439,11.198,0.061349,-0.008482,0.169297,9.7,6.27,0.182624,10.464,10.464,0.088,0.06028,1.579479,-0.048888,-0.034656,-1.986,1.879469,1.56493,0.135337,1,0.0088,1.585479,1.585479,-0.074692,1.585479,0.050772,0,0,0,0,1.471717,1.585689,,
1768375098.97928,1.567333,0.055033,0.182479,10.455,0.06112,-0.014845,0.166155,9.52,6.76,0.182624,10.464,10.464,0.168,0.060524,1.585549,-0.049086,-0.031913,-1.828,1.901285,1.570856,0.139363,1,0.0168,1.59118,1.59118,-0.074692,1.59118,0.051807,0,0,0,0,1.488517,1.591714,,
1768375099.07949,1.57356,0.056166,0.17852,10.228,0.060734,-0.016119,0.166155,9.52,6.76,0.179257,10.271,10.271,0.168,0.05971,1.591493,-0.049264,-0.02922,-1.674,1.901285,1.576745,0.139363,1,0.0168,1.597025,1.597025,-0.076397,1.597025,0.052845,0,0,0,0,1.488517,1.597698,,
1768375099.18006,1.579009,0.05716,0.177814,10.188,0.060141,-0.015672,0.163014,9.34,6.92,0.1782,10.21,10.21,0.062,0.058534,1.597352,-0.049418,-0.025347,-1.452,1.909692,1.582538,0.140874,1,0.0062,1.602671,1.602671,-0.077591,1.602671,0.053843,0,0,0,0,1.494717,1.603585,,
1768375099.2807,1.585477,0.058326,0.176088,10.089,0.059931,-0.015672,0.163014,9.34,6.92,0.173666,9.95,9.95,0.1,0.05961,1.603321,-0.049557,-0.022537,-1.291,1.922832,1.588445,0.14322,1,0.01,1.608718,1.608718,-0.063838,1.608718,0.054903,0,0,0,0,1.504717,1.609584,,
1768375099.37938,1.591206,0.059331,0.172333,9.874,0.059829,-0.016842,0.163014,9.34,6.92,0.173666,9.95,9.95,0.1,0.059819,1.609309,-0.049675,-0.018859,-1.081,1.922832,1.594261,0.14322,1,0.01,1.614232,1.614232,-0.063838,1.614232,0.055848,0,0,0,0,1.504717,1.615487,,
1768375099.47934,1.59708,0.060467,0.184488,10.57,0.059555,-0.009439,0.154636,8.86,7.33,0.186392,10.679,10.679,0.082,0.059042,1.615192,-0.049771,-0.015427,-0.884,1.933857,1.600062,0.145139,1,0.0082,1.619925,1.619925,-0.05421,1.619925,0.056893,0,0,0,0,1.512917,1.621389,,
1768375099.5796,1.602202,0.061398,0.177492,10.17,0.059325,-0.012809,0.154636,8.86,7.33,0.177044,10.144,10.144,0.15,0.058924,1.621087,-0.049846,-0.011879,-0.681,1.953108,1.605877,0.148726,1,0.015,1.626032,1.626032,-0.041992,1.626032,0.057971,0,0,0,0,1.527917,1.627296,,
1768375099.67938,1.608857,0.0626,0.176041,10.086,0.059331,-0.012809,0.144688,8.29,7.47,0.167584,9.602,9.602,0,0.059754,1.627057,-0.049901,-0.008133,-0.466,1.953108,1.611747,0.148726,1,0.0048,1.632025,1.632025,-0.032437,1.632025,0.059021,0,0,0,0,1.532717,1.633259,,
1768375099.77932,1.614029,0.063457,0.167005,9.569,0.05961,-0.016998,0.139975,8.02,7.45,0.167584,9.602,9.602,0,0.060873,1.633199,-0.049932,-0.004122,-0.236,1.953108,1.617746,0.148726,1,0.0048,1.637584,1.637584,-0.032437,1.637584,0.059945,0,0,0,0,1.532717,1.639343,,
1768375099.87935,1.620139,0.06445,0.158941,9.107,0.059853,-0.0204,0.136834,7.84,7.43,0.159291,9.127,9.127,0,0.060851,1.639216,-0.049939,-0.000059,-0.003,1.953108,1.623756,0.148726,1,-0.0042,1.643278,1.643278,-0.025243,1.643278,0.060846,0,0,0,0,1.528517,1.645429,,
1768375099.97944,1.626031,0.065371,0.151185,8.662,0.059904,-0.023537,0.133867,7.67,7.45,0.150946,8.649,8.649,0.1825,0.059762,1.645251,-0.049921,0.003993,0.229,1.976898,1.62967,0.15252,1,0.01825,1.648848,1.648848,-0.020098,1.648848,0.061685,0,0,0,0,1.546767,1.651411,,
1768375100.07949,1.632663,0.066387,0.148547,8.511,0.059831,-0.023537,0.133867,7.67,7.45,0.141856,8.128,8.128,0.0525,0.059836,1.651241,-0.049878,0.008054,0.461,1.983835,1.63559,0.153564,1,0.00525,1.654315,1.654315,-0.018778,1.654315,0.062494,0,0,0,0,1.552017,1.657398,,
1768375100.17931,1.637813,0.067108,0.140369,8.043,0.060003,-0.026796,0.127235,7.29,7.43,0.141856,8.128,8.128,0.0525,0.060694,1.657303,-0.049813,0.011606,0.665,1.983835,1.641589,0.153564,1,0.00525,1.659696,1.659696,-0.018778,1.659696,0.063247,0,0,0,0,1.552017,1.663456,,
1768375100.28109,1.644386,0.068001,0.13217,7.573,0.060119,-0.029614,0.127235,7.29,7.43,0.13328,7.636,7.636,0.12,0.060644,1.663361,-0.049726,0.015469,0.886,1.999775,1.647708,0.155817,1,0.012,1.665733,1.665733,-0.019942,1.665733,0.064042,0,0,0,0,1.564017,1.669628,,
1768375100.37975,1.649713,0.068707,0.127387,7.299,0.060184,-0.030795,0.115541,6.62,7.7,0.127447,7.302,7.302,0.06,0.0605,1.669415,-0.049609,0.020487,1.174,2.007738,1.653628,0.156867,1,0.006,1.67172,1.67172,-0.013344,1.67172,0.064803,0,0,0,0,1.570017,1.675597,,
1768375100.47933,1.656593,0.069595,0.12384,7.096,0.060156,-0.030795,0.115541,6.62,7.7,0.122171,7,7,0.0525,0.059943,1.675459,-0.049462,0.025661,1.47,2.014642,1.659552,0.157734,1,0.00525,1.677495,1.677495,-0.019124,1.677495,0.065516,0,0,0,0,1.575267,1.681567,,
1768375100.57944,1.662686,0.070349,0.119435,6.843,0.060509,-0.031498,0.109607,6.28,7.72,0.122171,7,7,0.0525,0.061683,1.681615,-0.04928,0.030982,1.775,2.014642,1.665683,0.157734,1,0.00525,1.683049,1.683049,-0.019124,1.683049,0.066178,0,0,0,0,1.575267,1.687742,,
1768375100.67961,1.668708,0.071037,0.110405,6.326,0.06091,-0.034689,0.109607,6.28,7.72,0.111651,6.397,6.397,0.06,0.062595,1.687804,-0.049061,0.036782,2.107,2.022671,1.671915,0.158698,1,0.006,1.688735,1.688735,-0.015198,1.688735,0.066805,0,0,0,0,1.581267,1.694012,,
1768375100.77951,1.674605,0.071689,0.1047,5.999,0.061249,-0.036002,0.109607,6.28,7.72,0.104956,6.014,6.014,0.06,0.06225,1.69402,-0.048804,0.042843,2.455,2.030796,1.678099,0.159588,1,0.006,1.69439,1.69439,-0.01173,1.69439,0.067395,0,0,0,0,1.587267,1.70023,,
1768375100.87965,1.681028,0.072368,0.100822,5.777,0.06088,-0.036002,0.100007,5.73,7.73,0.093582,5.362,5.362,0.1075,0.057435,1.700111,-0.048518,0.048143,2.758,2.0455,1.683822,0.161076,1,0.01075,1.699719,1.699719,-0.022701,1.699719,0.067932,0,0,0,0,1.598017,1.705982,,
1768375100.97932,1.685871,0.072807,0.091513,5.243,0.060047,-0.039316,0.100007,5.73,7.73,0.093582,5.362,5.362,0.1075,0.057597,1.70576,-0.048227,0.052762,3.023,2.0455,1.689539,0.161076,1,0.01075,1.704893,1.704893,-0.022701,1.704893,0.068405,0,0,0,0,1.598017,1.711723,,
1768375101.07954,1.691833,0.073338,0.084479,4.84,0.059681,-0.040951,0.100007,5.73,7.73,0.085752,4.913,4.913,0,0.0597,1.71162,-0.047894,0.058215,3.335,2.0455,1.6955,0.161076,1,0.00225,1.710172,1.710172,-0.030381,1.710172,0.06885,0,0,0,0,1.600267,1.717706,,
1768375101.17956,1.698355,0.073879,0.076604,4.389,0.059643,-0.042805,0.090932,5.21,7.84,0.07681,4.401,4.401,0.1275,0.059766,1.717569,-0.047521,0.064007,3.667,2.062908,1.701461,0.162495,1,0.01275,1.716037,1.716037,-0.024239,1.716037,0.069299,0,0,0,0,1.613017,1.723684,,
1768375101.27981,1.704093,0.074327,0.072524,4.155,0.059787,-0.042805,0.090932,5.21,7.84,0.069625,3.989,3.989,0.1225,0.060953,1.723594,-0.047108,0.069924,4.006,2.079717,1.707555,0.163716,1,0.01225,1.72258,1.72258,-0.024239,1.72258,0.069773,0,0,0,0,1.625267,1.729794,,
1768375101.37937,1.710225,0.074766,0.066665,3.82,0.060046,-0.043621,0.089186,5.11,7.89,0.069625,3.989,3.989,0.1225,0.060999,1.729755,-0.046648,0.075931,4.351,2.079717,1.713614,0.163716,1,0.01225,1.728376,1.728376,-0.013133,1.728376,0.070159,0,0,0,0,1.625267,1.735867,,
1768375101.47931,1.716666,0.075181,0.059043,3.383,0.060104,-0.045215,0.087965,5.04,7.86,0.060646,3.475,3.475,0,0.059838,1.735693,-0.046171,0.081691,4.681,2.079717,1.719584,0.163716,1,0.003,1.73508,1.73508,-0.004981,1.73508,0.070555,0,0,0,0,1.628267,1.741847,,
1768375101.57935,1.722358,0.075508,0.05124,2.936,0.059814,-0.047107,0.090234,5.17,7.81,0.051009,2.923,2.923,0,0.0583,1.741571,-0.045662,0.088116,5.049,2.079717,1.725409,0.163716,1,0.0035,1.741522,1.741522,-0.000307,1.741522,0.070885,0,0,0,0,1.631767,1.747679,,
1768375101.67932,1.728154,0.075812,0.046552,2.667,0.059403,-0.047107,0.090757,5.2,7.77,0.051009,2.923,2.923,0.1225,0.0583,1.747389,-0.045117,0.095075,5.447,2.096198,1.73123,0.164484,1,0.01225,1.747581,1.747581,-0.000307,1.747581,0.071167,0,0,0,0,1.644017,1.753508,,
1768375101.77994,1.733723,0.076019,0.034647,1.985,0.059109,-0.051056,0.090757,5.2,7.77,0.037078,2.124,2.124,0.1225,0.058401,1.75319,-0.044536,0.101454,5.813,2.096198,1.737104,0.164484,1,0.01225,1.753065,1.753065,-0.010022,1.753065,0.071357,0,0,0,0,1.644017,1.759384,,
1768375101.88051,1.739366,0.076192,0.024919,1.428,0.058878,-0.053668,0.094248,5.4,7.75,0.025415,1.456,1.456,0,0.058401,1.759016,-0.043915,0.107788,6.176,2.096198,1.742975,0.164484,1,0.00125,1.758625,1.758625,-0.019564,1.758625,0.071495,0,0,0,0,1.645267,1.765257,,
1768375101.97943,1.745539,0.07635,0.019249,1.103,0.05869,-0.053668,0.092677,5.31,7.65,0.015709,0.9,0.9,0.13,0.058401,1.764804,-0.043261,0.114086,6.537,2.114171,1.748751,0.164857,1,0.013,1.764739,1.764739,-0.020814,1.764739,0.071613,0,0,0,0,1.658267,1.771035,,
1768375102.08021,1.751974,0.076452,0.010733,0.615,0.058905,-0.0551,0.093201,5.34,7.56,0.015709,0.9,0.9,0.13,0.059856,1.770762,-0.04255,0.12035,6.896,2.114171,1.754783,0.164857,1,0.013,1.770329,1.770328,-0.020814,1.770328,0.071673,0,0,0,0,1.658267,1.777067,,
1768375102.17944,1.757696,0.076522,0.005977,0.342,0.059088,-0.054828,0.099309,5.69,7.46,0.00895,0.513,0.513,0.0775,0.059856,1.776686,-0.041806,0.126527,7.249,2.124668,1.760723,0.16497,1,0.00775,1.776222,1.776222,-0.009444,1.776222,0.071708,0,0,0,0,1.666017,1.783006,,
1768375102.27935,1.763339,0.076542,-0.002957,-0.169,0.059013,-0.056846,0.099309,5.69,7.46,-0.002659,-0.152,-0.152,0,0.058966,1.782519,-0.041034,0.133087,7.625,2.124668,1.766613,0.16497,1,0.00475,1.781977,1.781977,-0.011521,1.781977,0.071691,0,0,0,0,1.670767,1.788897,,
1768375102.38005,1.769524,0.076529,-0.008808,-0.505,0.059244,-0.056846,0.099309,5.69,7.46,-0.015402,-0.882,-0.882,0.08,0.060201,1.788493,-0.040204,0.139808,8.01,2.135638,1.772676,0.164873,1,0.008,1.78764,1.78764,-0.014897,1.78764,0.071641,0,0,0,0,1.678767,1.79496,,
1768375102.47942,1.775211,0.076442,-0.019322,-1.107,0.059339,-0.05955,0.099309,5.69,7.46,-0.015402,-0.882,-0.882,0.08,0.059368,1.79439,-0.039343,0.146746,8.408,2.135638,1.778574,0.164873,1,0.008,1.793046,1.793046,-0.014897,1.793046,0.071537,0,0,0,0,1.678767,1.800859,,
1768375102.58057,1.781432,0.076304,-0.028914,-1.657,0.059315,-0.061353,0.099309,5.69,7.46,-0.026657,-1.527,-1.527,0,0.059368,1.800283,-0.038439,0.154038,8.826,2.135638,1.784576,0.164873,1,0.00475,1.79847,1.79847,-0.013671,1.79847,0.07138,0,0,0,0,1.683517,1.806864,,
1768375102.6793,1.787231,0.076158,-0.031664,-1.814,0.059331,-0.05958,0.128282,7.35,7.17,-0.030742,-1.761,-1.761,0.1325,0.059559,1.806131,-0.037499,0.161417,9.249,2.152805,1.790454,0.164302,1,0.01325,1.803868,1.803868,0.000037,1.803868,0.071209,0,0,0,0,1.696767,1.812744,,
1768375102.77961,1.793164,0.075975,-0.037763,-2.164,0.058953,-0.05958,0.128282,7.35,7.17,-0.035987,-2.062,-2.062,0,0.05793,1.811856,-0.036535,0.16843,9.65,2.152805,1.79626,0.164302,1,0.0035,1.809136,1.809136,0.000037,1.809136,0.07101,0,0,0,0,1.700267,1.818555,,
1768375102.87935,1.79869,0.075798,-0.040168,-2.301,0.058753,-0.057857,0.138056,7.91,6.9,-0.035987,-2.062,-2.062,0,0.058307,1.817642,-0.03552,0.175388,10.049,2.152805,1.802072,0.164302,1,0.0035,1.814343,1.814343,0.010019,1.814343,0.070801,0,0,0,0,1.700267,1.824371,,
1768375102.97946,1.804643,0.075554,-0.047313,-2.711,0.058585,-0.058523,0.144862,8.3,6.79,-0.045313,-2.596,-2.596,0,0.058273,1.823343,-0.034481,0.182065,10.432,2.152805,1.807898,0.164302,1,-0.002667,1.819548,1.819548,0.013051,1.819548,0.070555,0,0,0,0,1.6976,1.830204,,
1768375103.07967,1.810636,0.075267,-0.055172,-3.161,0.058404,-0.059523,0.144862,8.3,6.79,-0.055351,-3.171,-3.171,-0.3,0.058078,1.829033,-0.033403,0.188798,10.817,2.111123,1.81371,0.16646,1,-0.03,1.824731,1.824731,0.006704,1.824731,0.070269,0,0,0,0,1.6676,1.836025,,
1768375103.17929,1.816103,0.07497,-0.060834,-3.486,0.05814,-0.059523,0.156731,8.98,6.69,-0.055351,-3.171,-3.171,0.17,0.057564,1.834682,-0.032294,0.195712,11.213,2.13424,1.819433,0.165052,1,0.017,1.82987,1.82987,0.006704,1.82987,0.069957,0,0,0,0,1.6846,1.841759,,
1768375103.27941,1.822589,0.074571,-0.067326,-3.857,0.05891,-0.059618,0.169646,9.72,6.73,-0.063432,-3.634,-3.634,0.17,0.061502,1.840772,-0.031064,0.20039,11.482,2.13424,1.825577,0.165052,1,0.017,1.835212,1.835212,0.013356,1.835212,0.069597,0,0,0,0,1.6846,1.847917,,
1768375103.37956,1.828468,0.074124,-0.081884,-4.692,0.059428,-0.064407,0.185005,10.6,6.67,-0.081258,-4.656,-4.656,0.09,0.061102,1.846747,-0.029826,0.205648,11.783,2.146741,1.831676,0.16418,1,0.009,1.840602,1.840602,0.018013,1.840602,0.069156,0,0,0,0,1.6936,1.854036,,
1768375103.4793,1.834925,0.073594,-0.088817,-5.089,0.059623,-0.064407,0.191463,10.97,6.64,-0.080715,-4.625,-4.625,0,0.060236,1.852639,-0.02857,0.211494,12.118,2.146741,1.83766,0.16418,1,0.004,1.845955,1.845955,0.028799,1.845955,0.068682,0,0,0,0,1.6976,1.860044,,
1768375103.57938,1.840208,0.073199,-0.086328,-4.946,0.059756,-0.060106,0.191463,10.97,6.64,-0.080715,-4.625,-4.625,0,0.060152,1.858496,-0.027287,0.217053,12.436,2.146741,1.843658,0.16418,1,0.004,1.851287,1.851287,0.028799,1.851287,0.068222,0,0,0,0,1.6976,1.866064,,
1768375103.67931,1.846672,0.072663,-0.08937,-5.121,0.059828,-0.058259,0.217643,12.47,6.57,-0.085809,-4.916,-4.916,0,0.05954,1.864389,-0.025964,0.221921,12.715,2.146741,1.849584,0.16418,1,0.001,1.856578,1.856578,0.03206,1.856578,0.06775,0,0,0,0,1.6986,1.872014,,
1768375103.7793,1.852673,0.07215,-0.090409,-5.18,0.059801,-0.05562,0.217643,12.47,6.57,-0.088885,-5.093,-5.093,0.173333,0.059679,1.870131,-0.024648,0.226449,12.975,2.170191,1.855527,0.162035,1,0.017333,1.861862,1.861862,0.038173,1.861862,0.067273,0,0,0,0,1.715933,1.877981,,
1768375103.87931,1.858198,0.071653,-0.095672,-5.482,0.059523,-0.05562,0.226195,12.96,6.45,-0.091515,-5.243,-5.243,0,0.058657,1.875849,-0.023306,0.231965,13.291,2.170191,1.861367,0.162035,1,0.002,1.867081,1.867081,0.042356,1.867081,0.066774,0,0,0,0,1.717933,1.883848,,
1768375103.97935,1.863943,0.071146,-0.096314,-5.518,0.059398,-0.05309,0.231605,13.27,6.34,-0.091515,-5.243,-5.243,0,0.059036,1.881691,-0.0219,0.237451,13.605,2.170191,1.867245,0.162035,1,0.002,1.8723,1.8723,0.042356,1.8723,0.066272,0,0,0,0,1.717933,1.889753,,
1768375104.07947,1.870543,0.070474,-0.106689,-6.113,0.059341,-0.055454,0.231605,13.27,6.34,-0.103758,-5.945,-5.945,0.143333,0.059213,1.887388,-0.020498,0.242747,13.908,2.189745,1.87314,0.160146,1,0.014333,1.878268,1.878268,0.030981,1.878268,0.065637,0,0,0,0,1.732267,1.895682,,
1768375104.1798,1.875848,0.069839,-0.124549,-7.136,0.059576,-0.062542,0.231605,13.27,6.34,-0.12506,-7.165,-7.165,0.0975,0.060321,1.893223,-0.019031,0.247394,14.175,2.202772,1.879145,0.158731,1,0.00975,1.884257,1.884257,0.012704,1.884257,0.064893,0,0,0,0,1.742017,1.901734,,
1768375104.27964,1.881864,0.069083,-0.130796,-7.494,0.05987,-0.062542,0.231605,13.27,6.34,-0.125077,-7.166,-7.166,0.18,0.061145,1.89917,-0.017508,0.251782,14.426,2.226633,1.885198,0.155646,1,0.018,1.890864,1.890864,-0.000089,1.890864,0.064031,0,0,0,0,1.760017,1.907839,,
1768375104.37951,1.888253,0.0683,-0.130571,-7.481,0.06016,-0.05894,0.231605,13.27,6.34,-0.125077,-7.166,-7.166,0.18,0.060984,1.904976,-0.015995,0.255874,14.661,2.226633,1.891236,0.155646,1,0.018,1.896659,1.896659,-0.000089,1.896659,0.063276,0,0,0,0,1.760017,1.913929,,
1768375104.48104,1.894103,0.06761,-0.12477,-7.149,0.060327,-0.052736,0.231605,13.27,6.34,-0.121488,-6.961,-6.961,-0.056667,0.06052,1.910855,-0.014438,0.259994,14.897,2.21884,1.897333,0.156687,1,-0.005667,1.902764,1.902764,-0.009045,1.896659,0.063276,0,0,0,0,1.75435,1.920074,,
1768375104.58083,1.900514,0.066814,-0.128026,-7.335,0.060402,-0.051436,0.231605,13.27,6.34,-0.127107,-7.283,-7.283,0.066667,0.060484,1.916691,-0.012867,0.263644,15.106,2.227721,1.903319,0.155538,1,0.006667,1.908731,1.908731,-0.015314,1.908731,0.061755,0,0,0,0,1.761017,1.92611,,
1768375104.67932,1.906399,0.066055,-0.133219,-7.633,0.059994,-0.051436,0.266163,15.25,5.34,-0.134947,-7.732,-7.732,0.253333,0.057009,1.922371,-0.011318,0.267301,15.315,2.262198,1.908884,0.150918,1,0.025333,1.914299,1.914299,-0.015314,1.914299,0.061015,0,0,0,0,1.78635,1.931724,,
1768375104.7794,1.911621,0.065351,-0.138465,-7.933,0.05935,-0.051706,0.266686,15.28,5.22,-0.134947,-7.732,-7.732,0.253333,0.057696,1.928092,-0.009733,0.271194,15.538,2.262198,1.914604,0.150918,1,0.025333,1.919544,1.919544,-0.019702,1.919544,0.060291,0,0,0,0,1.78635,1.937499,,
1768375104.87944,1.917228,0.064556,-0.145012,-8.309,0.058999,-0.052518,0.268606,15.39,5.09,-0.143752,-8.236,-8.236,0,0.058268,1.933507,-0.008214,0.274109,15.705,2.262198,1.920371,0.150918,1,0.003333,1.924842,1.924842,-0.010664,1.924842,0.059526,0,0,0,0,1.789683,1.943328,,
1768375104.98061,1.923573,0.063662,-0.142432,-8.161,0.058671,-0.047899,0.271922,15.58,4.95,-0.14159,-8.113,-8.113,-0.126667,0.057422,1.939036,-0.006647,0.27716,15.88,2.245022,1.926122,0.153493,1,-0.012667,1.930058,1.930059,-0.004337,1.930059,0.058785,0,0,0,0,1.777017,1.949137,,
1768375105.07928,1.928534,0.062951,-0.146621,-8.401,0.058323,-0.047899,0.271922,15.58,4.95,-0.14159,-8.113,-8.113,0.096667,0.057422,1.944665,-0.005029,0.280772,16.087,2.257968,1.931727,0.151581,1,0.009667,1.935162,1.935162,-0.004337,1.935162,0.05804,0,0,0,0,1.786683,1.954803,,
1768375105.17932,1.934329,0.062138,-0.145109,-8.314,0.058163,-0.044496,0.273842,15.69,4.62,-0.142188,-8.147,-8.147,0.096667,0.058321,1.950121,-0.003441,0.283922,16.268,2.257968,1.9375,0.151581,1,0.009667,1.940329,1.940329,0.000092,1.940329,0.057292,0,0,0,0,1.786683,1.960637,,
1768375105.27932,1.940297,0.061263,-0.149566,-8.57,0.058142,-0.044417,0.275238,15.77,4.44,-0.14846,-8.506,-8.506,0.276667,0.058321,1.955711,-0.001796,0.286813,16.433,2.294694,1.943267,0.146146,1,0.027667,1.945496,1.945496,0.015043,1.945496,0.056523,0,0,0,0,1.81435,1.96647,,
1768375105.38037,1.946576,0.060328,-0.151185,-8.662,0.058008,-0.042626,0.275238,15.77,4.44,-0.150851,-8.643,-8.643,0,0.057444,1.961256,-0.000148,0.289756,16.602,2.294694,1.949006,0.146146,1,-0.004667,1.9506,1.9506,0.029054,1.9506,0.055754,0,0,0,0,1.809683,1.972274,,
1768375105.47955,1.952033,0.059494,-0.15526,-8.896,0.057889,-0.042626,0.278031,15.93,4.11,-0.150851,-8.643,-8.643,0,0.058045,1.966806,0.00152,0.292455,16.756,2.294694,1.954693,0.146146,1,0.02,1.955696,1.955696,0.029054,1.955696,0.054966,0,0,0,0,1.829683,1.978031,,
1768375105.57938,1.957815,0.058597,-0.157836,-9.043,0.057801,-0.041698,0.278031,15.93,4.11,-0.155153,-8.89,-8.89,0.2,0.057559,1.972326,0.003192,0.294716,16.886,2.322217,1.960368,0.141838,1,0.02,1.961808,1.961808,0.040332,1.961808,0.054005,0,0,0,0,1.829683,1.983777,,
1768375105.67933,1.963331,0.057739,-0.157509,-9.025,0.057796,-0.039335,0.275587,15.79,3.81,-0.15617,-8.948,-8.948,-0.073333,0.058431,1.977869,0.004884,0.296696,16.999,2.312756,1.966136,0.143356,1,-0.007333,1.967906,1.967906,0.049487,1.967906,0.053049,0,0,0,0,1.82235,1.989617,,
1768375105.77934,1.969118,0.056814,-0.161417,-9.249,0.058046,-0.039335,0.275064,15.76,3.69,-0.155847,-8.929,-8.929,0,0.059569,1.983502,0.006615,0.298596,17.108,2.312756,1.972016,0.143356,1,0.000333,1.973812,1.973812,0.058201,1.973812,0.052099,0,0,0,0,1.822683,1.995575,,
1768375105.87929,1.974966,0.05591,-0.159489,-9.138,0.058298,-0.036253,0.275064,15.76,3.69,-0.155847,-8.929,-8.929,0,0.058947,1.989163,0.008367,0.300701,17.229,2.312756,1.977833,0.143356,1,0.000333,1.979234,1.979234,0.058201,1.979234,0.051238,0,0,0,0,1.822683,2.001467,,
1768375105.97944,1.981139,0.055103,-0.138366,-7.928,0.058426,-0.022918,0.275064,15.76,3.69,-0.134534,-7.708,-7.708,0.096667,0.058947,1.994826,0.010133,0.302886,17.354,2.325403,1.98368,0.141321,1,0.009667,1.984732,1.984732,0.064301,1.984732,0.05048,0,0,0,0,1.83235,2.00737,,
1768375106.0798,1.987011,0.054253,-0.145901,-8.36,0.058547,-0.025762,0.275064,15.76,3.69,-0.145779,-8.353,-8.353,0.093333,0.059016,2.000422,0.011891,0.304923,17.471,2.337881,1.98954,0.139575,1,0.009333,1.990165,1.990165,0.068399,1.990165,0.04969,0,0,0,0,1.841683,2.013293,,
1768375106.17945,1.992397,0.053462,-0.148295,-8.497,0.058539,-0.025762,0.275064,15.76,3.69,-0.12859,-7.368,-7.368,0.1,0.058588,2.006003,0.013658,0.307149,17.598,2.350609,1.995314,0.137688,1,0.01,1.995494,1.995494,0.071268,1.995494,0.048903,0,0,0,0,1.851683,2.019131,,
1768375106.27941,1.998187,0.052767,-0.131843,-7.554,0.058754,-0.015764,0.275064,15.76,3.69,-0.12859,-7.368,-7.368,0.1,0.059522,2.011685,0.01547,0.309251,17.719,2.350609,2.001212,0.137688,1,0.01,2.000765,2.000765,0.071268,2.000765,0.04821,0,0,0,0,1.851683,2.025081,,
1768375106.37929,2.00415,0.052085,-0.118523,-6.791,0.058937,-0.007772,0.276635,15.85,3.12,-0.116649,-6.684,-6.684,0,0.059522,2.017336,0.017286,0.31143,17.844,2.350609,2.007115,0.137688,1,0.004,2.006072,2.006072,0.073276,2.006072,0.047582,0,0,0,0,1.855683,2.031026,,
1768375106.48018,2.010302,0.051237,-0.140369,-8.043,0.058836,-0.019206,0.276635,15.85,3.12,-0.142048,-8.139,-8.139,0,0.058641,2.022908,0.01909,0.313679,17.972,2.350609,2.012973,0.137688,1,-0.0045,2.011311,2.011311,0.06253,2.011311,0.046849,0,0,0,0,1.851183,2.036942,,
1768375106.58062,2.016248,0.050398,-0.142336,-8.155,0.058782,-0.019206,0.275413,15.78,2.92,-0.153924,-8.819,-8.819,0.185,0.058641,2.028481,0.020907,0.315609,18.083,2.376197,2.018804,0.134041,1,0.0185,2.016514,2.016514,0.066823,2.016514,0.046111,0,0,0,0,1.869683,2.042832,,
1768375106.67934,2.021069,0.049616,-0.154731,-8.865,0.058458,-0.0249,0.273493,15.67,2.66,-0.153924,-8.819,-8.819,0.185,0.05727,2.033945,0.022701,0.31784,18.211,2.376197,2.02439,0.134041,1,0.0185,2.0216,2.0216,0.066823,2.0216,0.045327,0,0,0,0,1.869683,2.048486,,
1768375106.78352,2.026934,0.048854,-0.134649,-7.715,0.058141,-0.012703,0.273493,15.67,2.66,-0.131824,-7.553,-7.553,0.065,0.05727,2.039534,0.024551,0.320098,18.34,2.384761,2.030302,0.132706,1,0.0065,2.026666,2.026667,0.069829,2.026667,0.044647,0,0,0,0,1.876183,2.054452,,
1768375106.87974,2.033312,0.047937,-0.145763,-8.352,0.058357,-0.018017,0.273493,15.67,2.51,-0.146455,-8.391,-8.391,0.17,0.059145,2.044982,0.026361,0.321034,18.394,2.407765,2.035933,0.129568,1,0.017,2.032706,2.032706,0.074326,2.032706,0.04377,0,0,0,0,1.893183,2.060143,,
1768375106.98008,2.039175,0.047072,-0.147566,-8.455,0.058555,-0.018017,0.273493,15.67,2.51,-0.128268,-7.349,-7.349,0.13,0.059237,2.050613,0.028234,0.32129,18.409,2.425184,2.041812,0.126978,1,0.013,2.039408,2.039408,0.077474,2.039408,0.042785,0,0,0,0,1.906183,2.066087,,
1768375107.07932,2.044826,0.046388,-0.130681,-7.487,0.058795,-0.008172,0.273842,15.69,2.32,-0.128268,-7.349,-7.349,0.13,0.059564,2.056357,0.030148,0.321632,18.428,2.425184,2.047673,0.126978,1,0.013,2.045154,2.045154,0.077474,2.045154,0.042036,0,0,0,0,1.906183,2.071998,,
