time,x,y,ekf_yaw(rad),ekf_yaw(deg),ekf_vx(m/s),ekf_wz(rad/s),imu_yaw(rad),imu_yaw(deg),imu_roll(deg),cam_yaw(rad),cam_yaw(deg),cam_yaw_unwrap(deg),cam_vel(m/s),enc_vel(m/s),enc_x(m),enc_y(m),enc_yaw(rad),enc_yaw(deg),X_cam(m),X_enc(m),cam_y(m),vanish_valid,ds_raw(m),s_fused(m),odom_x(m),odom_y(m),odom_raw_x(m),odom_raw_y(m),xy_imu_x(m),xy_imu_y(m),xy_cam_x(m),xy_cam_y(m),S_cam(m),S_enc(m),plan_x(m),plan_y(m)
1768612425.758308,0.002480,-0.000002,-0.001061,-0.061,-0.000000,0.000576,-0.039968,-2.290,8.970,-0.001078,-0.062,-0.062,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,-0.004000,0.000000,0.000000,0.001239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003650,0.002486,,
1768612425.858320,0.002480,-0.000002,-0.001921,-0.110,-0.000000,0.000082,-0.039444,-2.260,9.000,-0.002022,-0.116,-0.116,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,-0.004000,0.000000,0.000000,0.000437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003650,0.002486,,
1768612425.958895,0.002480,-0.000002,-0.002016,-0.116,-0.000000,0.000025,-0.039619,-2.270,9.040,-0.002028,-0.116,-0.116,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,0.002750,0.000000,0.000000,0.000254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000900,0.002486,,
1768612426.058430,0.002480,-0.000002,-0.001778,-0.102,-0.000000,0.000155,-0.039968,-2.290,9.040,-0.001752,-0.100,-0.100,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,-0.004500,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005400,0.002486,,
1768612426.158393,0.002480,-0.000002,-0.001764,-0.101,-0.000000,0.000155,-0.040317,-2.310,9.000,-0.001921,-0.110,-0.110,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,0.004250,0.000000,0.000000,0.000311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001150,0.002486,,
1768612426.258796,0.002480,-0.000002,-0.001900,-0.109,-0.000000,0.000074,-0.041539,-2.380,9.030,-0.001921,-0.110,-0.110,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,0.004250,0.000000,0.000000,0.000346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001150,0.002486,,
1768612426.358312,0.002480,-0.000002,-0.001310,-0.075,-0.000000,0.000390,-0.041888,-2.400,9.000,-0.001262,-0.072,-0.072,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,-0.002250,0.000000,0.000000,-0.000962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003400,0.002486,,
1768612426.458670,0.002480,-0.000002,-0.000863,-0.049,-0.000000,0.000614,-0.042062,-2.410,9.030,-0.000826,-0.047,-0.047,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,0.004250,0.000000,0.000000,-0.000274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000850,0.002486,,
1768612426.559456,0.002480,-0.000002,-0.000802,-0.046,-0.000000,0.000614,-0.041888,-2.400,9.050,-0.001182,-0.068,-0.068,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.013495,0.002486,-0.000018,1,-0.001250,0.000000,0.000000,0.000924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000400,0.002486,,
1768612426.658318,0.002480,-0.000002,-0.001110,-0.064,-0.000000,0.000420,-0.041888,-2.400,9.040,-0.001182,-0.068,-0.068,0.050000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,0.005000,0.000000,0.000000,0.000924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004600,0.002486,,
1768612426.758655,0.002480,-0.000002,-0.001412,-0.081,-0.000000,0.000234,-0.041190,-2.360,8.980,-0.001460,-0.084,-0.084,0.050000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,0.005000,0.000000,0.000000,0.000467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004600,0.002486,,
1768612426.858976,0.002480,-0.000002,-0.001634,-0.094,-0.000000,0.000100,-0.040666,-2.330,9.010,-0.001663,-0.095,-0.095,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,-0.003800,0.000000,0.000000,0.000454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000800,0.002486,,
1768612426.958462,0.002480,-0.000002,-0.002022,-0.116,-0.000000,-0.000119,-0.040492,-2.320,9.010,-0.002065,-0.118,-0.118,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,0.000800,0.000000,0.000000,-0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001600,0.002486,,
1768612427.059539,0.002480,-0.000002,-0.002034,-0.117,-0.000000,-0.000119,-0.041015,-2.350,9.010,-0.002162,-0.124,-0.124,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,0.001750,0.000000,0.000000,-0.000190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003350,0.002486,,
1768612427.158409,0.002480,-0.000002,-0.002162,-0.124,-0.000000,-0.000182,-0.041539,-2.380,9.050,-0.002162,-0.124,-0.124,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,0.001750,0.000000,0.000000,-0.000017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003350,0.002486,,
1768612427.258649,0.002480,-0.000002,-0.002005,-0.115,-0.000000,-0.000087,-0.041713,-2.390,9.020,-0.001983,-0.114,-0.114,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,-0.002250,0.000000,0.000000,-0.000987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001100,0.002486,,
1768612427.358542,0.002480,-0.000002,-0.001687,-0.097,-0.000000,0.000092,-0.042412,-2.430,9.050,-0.001654,-0.095,-0.095,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.006901,0.002486,-0.000025,1,-0.001000,0.000000,0.000000,-0.000801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100,0.002486,,
1768612427.458925,0.002480,-0.000002,-0.001678,-0.096,-0.000000,0.000092,-0.041888,-2.400,8.990,-0.001581,-0.091,-0.091,-0.070000,0.000000,0.002463,0.000001,0.005814,0.333,-0.015980,0.002486,-0.000010,1,-0.007000,0.000000,0.000000,0.000127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006900,0.002486,,
1768612427.558936,0.002480,-0.000002,-0.001580,-0.091,-0.000000,0.000140,-0.041539,-2.380,9.020,-0.001581,-0.091,-0.091,-0.070000,0.000000,0.002463,0.000001,0.005814,0.333,-0.015980,0.002486,-0.000010,1,-0.007000,0.000000,0.000000,0.000127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006900,0.002486,,
1768612427.659329,0.002480,-0.000002,-0.001839,-0.105,-0.000000,-0.000007,-0.040492,-2.320,9.000,-0.001866,-0.107,-0.107,0.105000,0.000000,0.002463,0.000001,0.005814,0.333,-0.001490,0.002486,-0.000033,1,0.010500,0.000000,0.000000,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003600,0.002486,,
1768612427.758566,0.002480,-0.000002,-0.001776,-0.102,-0.000000,0.000027,-0.039794,-2.280,9.040,-0.001770,-0.101,-0.101,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.001490,0.002486,-0.000033,1,-0.003250,0.000000,0.000000,0.000087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000350,0.002486,,
1768612427.858335,0.002480,-0.000002,-0.001774,-0.102,-0.000000,0.000027,-0.039270,-2.250,8.990,-0.001929,-0.111,-0.111,-0.082500,0.000000,0.002463,0.000001,0.005814,0.333,-0.012135,0.002486,-0.000014,1,-0.008250,0.000000,0.000000,0.000334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007900,0.002486,,
1768612427.958281,0.002480,-0.000002,-0.001919,-0.110,-0.000000,-0.000050,-0.039095,-2.240,9.000,-0.001550,-0.089,-0.089,0.132500,0.000000,0.002463,0.000001,0.005814,0.333,0.004872,0.002486,-0.000047,1,0.013250,0.000000,0.000000,0.000334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005350,0.002486,,
1768612428.058445,0.002480,-0.000002,-0.001577,-0.090,-0.000000,0.000135,-0.039270,-2.250,8.970,-0.001550,-0.089,-0.089,0.132500,0.000000,0.002463,0.000001,0.005814,0.333,0.004872,0.002486,-0.000047,1,0.013250,0.000000,0.000000,0.001087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005350,0.002486,,
1768612428.158486,0.002480,-0.000002,-0.000857,-0.049,-0.000000,0.000517,-0.038572,-2.210,9.000,-0.000802,-0.046,-0.046,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.004872,0.002486,-0.000047,1,-0.002250,0.000000,0.000000,0.001870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.002486,,
1768612428.258314,0.002480,-0.000002,-0.001151,-0.066,-0.000000,0.000328,-0.038921,-2.230,9.030,-0.001189,-0.068,-0.068,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.004872,0.002486,-0.000047,1,0.000750,0.000000,0.000000,0.001586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003850,0.002486,,
1768612428.358973,0.002480,-0.000002,-0.001116,-0.064,-0.000000,0.000328,-0.039270,-2.250,9.040,-0.001248,-0.072,-0.072,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.004872,0.002486,-0.000047,1,0.002750,0.000000,0.000000,0.001919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006600,0.002486,,
1768612428.458313,0.002480,-0.000002,-0.001215,-0.070,-0.000000,0.000259,-0.039270,-2.250,9.000,-0.001248,-0.072,-0.072,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.004872,0.002486,-0.000047,1,0.002750,0.000000,0.000000,0.001919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006600,0.002486,,
1768612428.558483,0.002480,-0.000002,-0.001082,-0.062,-0.000000,0.000315,-0.040492,-2.320,9.040,-0.001088,-0.062,-0.062,-0.070000,0.000000,0.002463,0.000001,0.005814,0.333,-0.004286,0.002486,-0.000036,1,-0.007000,0.000000,0.000000,0.002169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000400,0.002486,,
1768612428.658464,0.002480,-0.000002,-0.001064,-0.061,-0.000000,0.000309,-0.040841,-2.340,9.000,-0.001070,-0.061,-0.061,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,-0.004286,0.002486,-0.000036,1,-0.000250,0.000000,0.000000,0.002121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000650,0.002486,,
1768612428.758779,0.002480,-0.000002,-0.001032,-0.059,-0.000000,0.000309,-0.041190,-2.360,9.010,-0.001758,-0.101,-0.101,0.055000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,0.005500,0.000000,0.000000,0.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004850,0.002486,,
1768612428.858340,0.002480,-0.000002,-0.001692,-0.097,-0.000000,-0.000054,-0.041364,-2.370,9.000,-0.001602,-0.092,-0.092,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.004500,0.000000,0.000000,0.000080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000350,0.002486,,
1768612428.958366,0.002480,-0.000002,-0.001611,-0.092,-0.000000,-0.000008,-0.041190,-2.360,8.980,-0.001602,-0.092,-0.092,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.004500,0.000000,0.000000,0.000517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000350,0.002486,,
1768612429.058757,0.002480,-0.000002,-0.001922,-0.110,-0.000000,-0.000175,-0.040841,-2.340,9.000,-0.001948,-0.112,-0.112,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,0.002750,0.000000,0.000000,0.000836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003100,0.002486,,
1768612429.158362,0.002480,-0.000002,-0.002935,-0.168,-0.000000,-0.000725,-0.040317,-2.310,8.990,-0.003039,-0.174,-0.174,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.000500,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.002486,,
1768612429.258518,0.002480,-0.000002,-0.003013,-0.173,-0.000000,-0.000725,-0.039794,-2.280,8.950,-0.002943,-0.169,-0.169,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,0.001250,0.000000,0.000000,0.000631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003850,0.002486,,
1768612429.358299,0.002480,-0.000002,-0.003008,-0.172,-0.000000,-0.000685,-0.039794,-2.280,8.980,-0.002943,-0.169,-0.169,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,0.001250,0.000000,0.000000,0.000631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003850,0.002486,,
1768612429.458474,0.002480,-0.000002,-0.002446,-0.140,-0.000000,-0.000348,-0.040317,-2.310,9.020,-0.002367,-0.136,-0.136,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.000500,0.000000,0.000000,0.000559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003350,0.002486,,
1768612429.560460,0.002480,-0.000002,-0.002200,-0.126,-0.000000,-0.000193,-0.041015,-2.350,8.990,-0.002165,-0.124,-0.124,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,0.000600,0.000000,0.000000,0.000664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003950,0.002486,,
1768612429.658501,0.002480,-0.000002,-0.002072,-0.119,-0.000000,-0.000112,-0.041539,-2.380,9.030,-0.002055,-0.118,-0.118,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.001000,0.000000,0.000000,0.000216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002950,0.002486,,
1768612429.758853,0.002480,-0.000002,-0.002082,-0.119,-0.000000,-0.000112,-0.042935,-2.460,9.030,-0.002671,-0.153,-0.153,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.001200,0.000000,0.000000,0.000216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001750,0.002486,,
1768612429.858463,0.002480,-0.000002,-0.002639,-0.151,-0.000000,-0.000403,-0.042586,-2.440,8.990,-0.002671,-0.153,-0.153,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.001200,0.000000,0.000000,0.000119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001750,0.002486,,
1768612429.958754,0.002480,-0.000002,-0.002220,-0.127,-0.000000,-0.000153,-0.041364,-2.370,8.990,-0.002164,-0.124,-0.124,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.000750,0.000000,0.000000,0.000357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.002486,,
1768612430.059102,0.002480,-0.000002,-0.001716,-0.098,-0.000000,0.000131,-0.040841,-2.340,9.010,-0.001662,-0.095,-0.095,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.002576,0.002486,-0.000043,1,-0.003800,0.000000,0.000000,0.000900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002800,0.002486,,
1768612430.158588,0.002480,-0.000002,-0.001704,-0.098,-0.000000,0.000131,-0.040841,-2.340,8.960,-0.001014,-0.058,-0.058,0.092500,0.000000,0.002463,0.000001,0.005814,0.333,0.014431,0.002486,-0.000063,1,0.009250,0.000000,0.000000,0.001488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006450,0.002486,,
1768612430.258285,0.002480,-0.000002,-0.001039,-0.060,-0.000000,0.000474,-0.040492,-2.320,9.000,-0.001014,-0.058,-0.058,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.014431,0.002486,-0.000063,1,0.001000,0.000000,0.000000,0.001488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007450,0.002486,,
1768612430.358490,0.002480,-0.000002,-0.000978,-0.056,-0.000000,0.000484,-0.039794,-2.280,8.950,-0.000999,-0.057,-0.057,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.014431,0.002486,-0.000063,1,0.001000,0.000000,0.000000,0.001535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007450,0.002486,,
1768612430.458337,0.002480,-0.000002,-0.001359,-0.078,-0.000000,0.000249,-0.038921,-2.230,8.990,-0.001412,-0.081,-0.081,-0.102500,0.000000,0.002463,0.000001,0.005814,0.333,0.001595,0.002486,-0.000051,1,-0.010250,0.000000,0.000000,0.000770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002800,0.002486,,
1768612430.558874,0.002480,-0.000002,-0.001344,-0.077,-0.000000,0.000242,-0.038746,-2.220,8.990,-0.001346,-0.077,-0.077,0.082500,0.000000,0.002463,0.000001,0.005814,0.333,0.012268,0.002486,-0.000065,1,0.008250,0.000000,0.000000,0.000860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005450,0.002486,,
1768612430.658455,0.002480,-0.000002,-0.001321,-0.076,-0.000000,0.000242,-0.039444,-2.260,9.030,-0.001511,-0.087,-0.087,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.012268,0.002486,-0.000065,1,-0.001200,0.000000,0.000000,0.000860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004250,0.002486,,
1768612430.758351,0.002480,-0.000002,-0.001482,-0.085,-0.000000,0.000144,-0.039794,-2.280,9.010,-0.001511,-0.087,-0.087,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.012268,0.002486,-0.000065,1,-0.001200,0.000000,0.000000,0.000987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004250,0.002486,,
1768612430.858472,0.002480,-0.000002,-0.001278,-0.073,-0.000000,0.000247,-0.039968,-2.290,9.030,-0.001267,-0.073,-0.073,-0.052500,0.000000,0.002463,0.000001,0.005814,0.333,0.005662,0.002486,-0.000055,1,-0.005250,0.000000,0.000000,0.001578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001000,0.002486,,
1768612430.958747,0.002480,-0.000002,-0.001645,-0.094,-0.000000,0.000032,-0.039619,-2.270,9.010,-0.001687,-0.097,-0.097,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.005662,0.002486,-0.000055,1,-0.002000,0.000000,0.000000,0.000655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003000,0.002486,,
1768612431.058478,0.002480,-0.000002,-0.001642,-0.094,-0.000000,0.000032,-0.039968,-2.290,9.040,-0.001359,-0.078,-0.078,0.075000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.007500,0.000000,0.000000,0.001128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004500,0.002486,,
1768612431.158341,0.002480,-0.000002,-0.001371,-0.079,-0.000000,0.000172,-0.039968,-2.290,9.010,-0.001359,-0.078,-0.078,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001750,0.000000,0.000000,0.001128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.002486,,
1768612431.259338,0.002480,-0.000002,-0.001788,-0.102,-0.000000,-0.000060,-0.039444,-2.260,8.990,-0.001830,-0.105,-0.105,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001750,0.000000,0.000000,0.000798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006250,0.002486,,
1768612431.358977,0.002480,-0.000002,-0.002732,-0.157,-0.000000,-0.000570,-0.038921,-2.230,9.020,-0.002815,-0.161,-0.161,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.000250,0.000000,0.000000,-0.001392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006500,0.002486,,
1768612431.458523,0.002480,-0.000002,-0.002435,-0.140,-0.000000,-0.000374,-0.038921,-2.230,9.020,-0.002396,-0.137,-0.137,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,-0.002250,0.000000,0.000000,-0.000506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004250,0.002486,,
1768612431.558774,0.002480,-0.000002,-0.002475,-0.142,-0.000000,-0.000374,-0.038223,-2.190,9.000,-0.002329,-0.133,-0.133,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001000,0.000000,0.000000,-0.000506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005250,0.002486,,
1768612431.658445,0.002480,-0.000002,-0.002364,-0.135,-0.000000,-0.000297,-0.038223,-2.190,9.040,-0.002329,-0.133,-0.133,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001000,0.000000,0.000000,-0.000635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005250,0.002486,,
1768612431.758486,0.002480,-0.000002,-0.001919,-0.110,-0.000000,-0.000041,-0.038921,-2.230,9.020,-0.001868,-0.107,-0.107,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,-0.001400,0.000000,0.000000,-0.001634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003850,0.002486,,
1768612431.859627,0.002480,-0.000002,-0.002148,-0.123,-0.000000,-0.000164,-0.039095,-2.240,9.040,-0.002170,-0.124,-0.124,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,-0.003500,0.000000,0.000000,-0.001135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000350,0.002486,,
1768612431.959913,0.002480,-0.000002,-0.002165,-0.124,-0.000000,-0.000164,-0.038921,-2.230,8.990,-0.002195,-0.126,-0.126,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.002250,0.000000,0.000000,-0.000593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002600,0.002486,,
1768612432.058305,0.002480,-0.000002,-0.002208,-0.127,-0.000000,-0.000178,-0.039444,-2.260,9.030,-0.002195,-0.126,-0.126,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001400,0.000000,0.000000,-0.000593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.002486,,
1768612432.158482,0.002480,-0.000002,-0.002217,-0.127,-0.000000,-0.000173,-0.040143,-2.300,9.000,-0.002207,-0.126,-0.126,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001400,0.000000,0.000000,0.000205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.002486,,
1768612432.258462,0.002480,-0.000002,-0.001865,-0.107,-0.000000,0.000028,-0.040666,-2.330,9.060,-0.001828,-0.105,-0.105,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,-0.002500,0.000000,0.000000,0.000908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001500,0.002486,,
1768612432.358564,0.002480,-0.000002,-0.001862,-0.107,-0.000000,0.000028,-0.040317,-2.310,9.050,-0.001965,-0.113,-0.113,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,-0.000250,0.000000,0.000000,0.001185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001250,0.002486,,
1768612432.458331,0.002480,-0.000002,-0.001957,-0.112,-0.000000,-0.000023,-0.040143,-2.300,9.040,-0.001965,-0.113,-0.113,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001750,0.000000,0.000000,0.001185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.002486,,
1768612432.558789,0.002480,-0.000002,-0.001745,-0.100,-0.000000,0.000092,-0.040143,-2.300,9.010,-0.001728,-0.099,-0.099,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001750,0.000000,0.000000,0.001177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.002486,,
1768612432.658347,0.002480,-0.000002,-0.002045,-0.117,-0.000000,-0.000077,-0.039794,-2.280,8.990,-0.002076,-0.119,-0.119,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.001250,0.000000,0.000000,0.000603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004250,0.002486,,
1768612432.758715,0.002480,-0.000002,-0.002501,-0.143,-0.000000,-0.000322,-0.039619,-2.270,8.980,-0.002546,-0.146,-0.146,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,-0.002750,0.000000,0.000000,0.000310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001500,0.002486,,
1768612432.858854,0.002480,-0.000002,-0.002532,-0.145,-0.000000,-0.000322,-0.039619,-2.270,9.010,-0.002148,-0.123,-0.123,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,-0.000750,0.000000,0.000000,0.000607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000750,0.002486,,
1768612432.958301,0.002480,-0.000002,-0.002195,-0.126,-0.000000,-0.000127,-0.039270,-2.250,9.040,-0.002148,-0.123,-0.123,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.004000,0.000000,0.000000,0.000607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004750,0.002486,,
1768612433.058411,0.002480,-0.000002,-0.001503,-0.086,-0.000000,0.000252,-0.039619,-2.270,9.010,-0.001440,-0.082,-0.082,0.000000,0.000000,0.002463,0.000001,0.005814,0.333,0.015250,0.002486,-0.000071,1,0.004000,0.000000,0.000000,0.000338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004750,0.002486,,
